Employee_ID,Employee_Name,Gender,Date_of_Birth,Location,Department,Cost_Center,Job_Title,Grade,Employment_Type,Work_Mode,Hire_Date,Exit_Date,Employment_Status,Manager_ID,FTE,Education,Prior_Experience_Years,Recruitment_Source,Critical_Role
E00956,Employee 956,Female,1984-05-23,Bengaluru,Customer Success,CC700,Support Analyst,G4,Permanent,Onsite,2024-07-12,,Active,,1.0,Master's,4,Company Website,No
E00957,Employee 957,Male,1978-12-10,Chennai,Supply Chain,CC800,Supply Chain Analyst,G4,Contract,Hybrid,2020-03-13,,Active,,0.5,Master's,14,Internal Mobility,Yes
E00958,Employee 958,Female,1982-06-07,Pune,Sales,CC200,Sales Analyst,G4,Permanent,Remote,2025-05-13,,Active,,1.0,M.Tech,10,LinkedIn,No
E00959,Employee 959,Female,1999-12-18,Pune,Marketing,CC600,Digital Marketing Analyst,G2,Permanent,Hybrid,2025-04-29,,Active,E02109,1.0,Master's,1,Referral,No
E00960,Employee 960,Male,1978-11-25,Mumbai,Human Resources,CC500,HR Manager,G5,Intern,Hybrid,2019-03-13,,Active,,1.0,Bachelor's,17,Agency,No
E00961,Employee 961,Female,1993-01-23,Noida,Customer Success,CC700,Support Analyst,G3,Permanent,Hybrid,2026-03-25,,Active,E04834,1.0,M.Tech,0,Agency,Yes
E00962,Employee 962,Male,1992-09-06,Pune,Customer Success,CC700,Support Analyst,G2,Permanent,Hybrid,2023-06-26,,Active,,1.0,Master's,1,LinkedIn,No
E00963,Employee 963,Male,1993-03-17,Hyderabad,Customer Success,CC700,Customer Success Manager,G3,Contract,Hybrid,2020-01-16,,Active,E04829,0.5,Bachelor's,4,Agency,No
E00964,Employee 964,Female,1980-05-02,Hyderabad,Customer Success,CC700,Customer Success Manager,G2,Permanent,Hybrid,2020-11-20,,Active,E02210,1.0,MBA,17,LinkedIn,No
E00965,Employee 965,Female,1982-07-30,Chennai,Supply Chain,CC800,Supply Chain Analyst,G4,Intern,Hybrid,2022-06-13,2025-12-26,Exited,E04467,0.75,Bachelor's,7,LinkedIn,No
E00966,Employee 966,Male,1996-10-03,Mumbai,Technology,CC100,Senior Software Engineer,G4,Permanent,Hybrid,2025-01-28,,Active,,1.0,MBA,9,Company Website,No
E00967,Employee 967,Female,1987-12-01,Hyderabad,Technology,CC100,Data Scientist,G1,Permanent,Hybrid,2018-04-20,,Active,,1.0,Bachelor's,15,LinkedIn,No
E00968,Employee 968,Female,1986-01-10,Hyderabad,Supply Chain,CC800,Logistics Manager,G5,Permanent,Hybrid,2021-09-02,,Active,,1.0,B.Tech,8,LinkedIn,No
E00969,Employee 969,Male,1990-01-19,Bengaluru,Human Resources,CC500,HR Manager,G2,Permanent,Hybrid,2022-12-31,,Active,E04175,1.0,Bachelor's,15,Internal Mobility,No
E00970,Employee 970,Female,1989-04-13,Bengaluru,Sales,CC200,Account Manager,G4,Permanent,Hybrid,2018-12-08,,Active,,1.0,Bachelor's,9,Job Portal,No
E00971,Employee 971,Male,1995-11-07,Chennai,Customer Success,CC700,Customer Success Executive,G1,Permanent,Hybrid,2018-04-26,,Active,E02698,1.0,Bachelor's,18,Agency,No
E00972,Employee 972,Male,1982-03-10,Noida,Marketing,CC600,Product Marketing Manager,G2,Permanent,Hybrid,2020-10-13,,Active,E01227,1.0,M.Tech,12,Referral,Yes
E00973,Employee 973,Male,1997-07-15,Hyderabad,Operations,CC300,Operations Analyst,G4,Permanent,Hybrid,2023-12-25,,Active,,1.0,M.Tech,17,Campus,No
E00974,Employee 974,Female,1987-08-29,Noida,Finance,CC400,Finance Manager,G6,Permanent,Hybrid,2023-04-25,,Active,,1.0,PhD,17,Internal Mobility,No
E00975,Employee 975,Male,1998-03-13,Mumbai,Operations,CC300,Operations Analyst,G3,Contract,Hybrid,2019-06-10,,Active,,0.5,PhD,10,Company Website,No
E00976,Employee 976,Female,1988-02-19,Hyderabad,Sales,CC200,Account Manager,G3,Permanent,Hybrid,2019-10-05,,Active,E02282,1.0,M.Tech,1,Agency,Yes
E00977,Employee 977,Female,1988-12-19,Mumbai,Finance,CC400,Finance Analyst,G3,Permanent,Hybrid,2018-08-14,,Active,E03550,1.0,MBA,8,Company Website,No
E00978,Employee 978,Female,1983-11-18,Bengaluru,Customer Success,CC700,Customer Success Manager,G4,Permanent,Hybrid,2022-02-13,2022-08-29,Exited,E01141,1.0,B.Tech,13,Campus,Yes
E00979,Employee 979,Male,1975-05-31,Mumbai,Finance,CC400,Senior Finance Analyst,G3,Contract,Hybrid,2020-05-29,,Active,E04689,0.5,Bachelor's,16,Referral,No
E00980,Employee 980,Female,2000-04-09,Hyderabad,Finance,CC400,Finance Manager,G4,Permanent,Hybrid,2026-08-22,,Active,,1.0,PhD,16,Referral,Yes
E00981,Employee 981,Male,1992-09-02,Chennai,Marketing,CC600,Product Marketing Manager,G5,Permanent,Hybrid,2017-04-29,,Active,,1.0,M.Tech,10,Referral,No
E00982,Employee 982,Female,1996-10-02,Mumbai,Finance,CC400,Senior Finance Analyst,G5,Permanent,Hybrid,2023-01-01,,Active,,1.0,MBA,9,Campus,No
E00983,Employee 983,Male,1997-06-03,Chennai,Customer Success,CC700,Customer Success Executive,G2,Contract,Hybrid,2019-09-05,,Active,E03824,0.75,B.Tech,0,LinkedIn,Yes
E00984,Employee 984,Female,1990-12-03,Hyderabad,Operations,CC300,Operations Executive,G3,Permanent,Remote,2021-01-15,,Active,E01973,1.0,PhD,9,Company Website,Yes
E00985,Employee 985,Male,2003-09-24,Bengaluru,Technology,CC100,Software Engineer,G3,Permanent,Hybrid,2026-02-23,,Active,E03402,1.0,Master's,15,Campus,No
E00986,Employee 986,Female,1995-09-10,Bengaluru,Human Resources,CC500,HR Business Partner,G4,Permanent,Hybrid,2025-06-08,,Active,,1.0,M.Tech,8,LinkedIn,No
E00987,Employee 987,Male,1986-04-10,Chennai,Finance,CC400,Senior Finance Analyst,G3,Permanent,Hybrid,2018-10-21,2025-05-16,Exited,E00243,1.0,Master's,7,Agency,No
E00988,Employee 988,Female,1992-10-11,Hyderabad,Operations,CC300,Team Lead,G5,Permanent,Hybrid,2022-02-19,,Active,,1.0,Bachelor's,9,Campus,No
E00989,Employee 989,Male,1981-02-06,Bengaluru,Finance,CC400,Finance Analyst,G3,Permanent,Hybrid,2024-11-10,2026-03-03,Exited,E00689,1.0,Master's,15,LinkedIn,No
E00990,Employee 990,Female,1982-07-30,Chennai,Sales,CC200,Sales Analyst,G6,Contract,Onsite,2020-02-05,,Active,,0.5,PhD,6,Referral,Yes
E00991,Employee 991,Female,1982-05-31,Bengaluru,Operations,CC300,Operations Analyst,G4,Contract,Hybrid,2019-09-10,,Active,,1.0,Bachelor's,5,Internal Mobility,Yes
E00992,Employee 992,Male,1976-05-04,Bengaluru,Human Resources,CC500,Talent Acquisition Specialist,G3,Permanent,Onsite,2018-09-10,,Active,E03624,1.0,Master's,12,Job Portal,No
E00993,Employee 993,Male,1990-08-29,Bengaluru,Finance,CC400,Finance Analyst,G3,Permanent,Hybrid,2023-01-09,,Active,E01771,1.0,M.Tech,4,Job Portal,Yes
E00994,Employee 994,Male,1980-01-12,Hyderabad,Human Resources,CC500,HR Business Partner,G4,Permanent,Onsite,2017-03-31,,Active,,1.0,Bachelor's,5,Company Website,No
E00995,Employee 995,Male,1980-11-18,Mumbai,Technology,CC100,Data Analyst,G4,Permanent,Onsite,2021-08-03,,Active,,1.0,M.Tech,6,Internal Mobility,No
E00996,Employee 996,Male,1974-09-24,Bengaluru,Customer Success,CC700,Support Analyst,G3,Permanent,Remote,2017-10-17,2026-06-27,Exited,E04865,1.0,PhD,5,Job Portal,No
E00997,Employee 997,Female,1998-03-22,Gurugram,Supply Chain,CC800,Procurement Specialist,G5,Permanent,Hybrid,2021-01-16,,Active,,1.0,MBA,5,Job Portal,Yes
E00998,Employee 998,Male,2001-03-12,Bengaluru,Finance,CC400,Finance Analyst,G2,Permanent,Hybrid,2024-02-09,,Active,E01174,1.0,MBA,16,Agency,No
E00999,Employee 999,Female,1995-12-25,Bengaluru,Technology,CC100,Senior Software Engineer,G4,Permanent,Hybrid,2025-03-04,,Active,,1.0,PhD,7,Agency,No
E01000,Employee 1000,Male,1989-01-20,Chennai,Marketing,CC600,Marketing Executive,G3,Permanent,Hybrid,2026-06-22,,Active,E00153,1.0,MBA,10,Company Website,No
E01001,Employee 1001,Male,1992-06-30,Gurugram,Operations,CC300,Team Lead,G3,Permanent,Hybrid,2025-07-18,,Active,E02046,1.0,Master's,8,Job Portal,No
E01002,Employee 1002,Male,1992-04-11,Pune,Technology,CC100,Data Scientist,G4,Contract,Hybrid,2019-09-19,2026-04-12,Exited,E04195,0.75,MBA,9,Agency,No
E01003,Employee 1003,Female,1977-05-20,Hyderabad,Human Resources,CC500,HR Business Partner,G3,Permanent,Remote,2019-01-14,,Active,E03267,1.0,PhD,14,Job Portal,No
E01004,Employee 1004,Male,1977-04-09,Pune,Customer Success,CC700,Customer Success Executive,G2,Permanent,Hybrid,2019-02-02,,Active,E03798,1.0,PhD,1,Internal Mobility,No
E01005,Employee 1005,Male,2004-11-20,Mumbai,Finance,CC400,Finance Analyst,G6,Permanent,Hybrid,2026-06-08,,Active,,1.0,M.Tech,10,Company Website,No
E01006,Employee 1006,Male,1992-01-10,Hyderabad,Customer Success,CC700,Customer Success Executive,G2,Permanent,Hybrid,2025-05-03,,Active,E03364,1.0,M.Tech,8,LinkedIn,No
E01007,Employee 1007,Female,1993-08-12,Hyderabad,Sales,CC200,Sales Analyst,G5,Permanent,Hybrid,2022-12-02,,Active,,1.0,Master's,17,Campus,No
E01008,Employee 1008,Female,1977-05-26,Hyderabad,Technology,CC100,Tech Lead,G1,Permanent,Hybrid,2019-02-18,,Active,,1.0,Master's,7,Agency,Yes
E01009,Employee 1009,Male,1990-10-20,Noida,Human Resources,CC500,HR Executive,G1,Permanent,Hybrid,2025-02-18,,Active,E01229,1.0,B.Tech,9,Job Portal,No
E01010,Employee 1010,Female,2001-11-10,Chennai,Customer Success,CC700,Customer Success Executive,G3,Permanent,Onsite,2023-09-21,,Active,E03468,1.0,MBA,11,LinkedIn,Yes
E01011,Employee 1011,Male,2001-01-24,Chennai,Sales,CC200,Regional Sales Manager,G1,Permanent,Hybrid,2025-10-07,,Active,E03762,1.0,Master's,8,Company Website,No
E01012,Employee 1012,Male,1976-10-05,Hyderabad,Finance,CC400,Finance Manager,G1,Permanent,Hybrid,2020-06-29,,Active,E04667,1.0,M.Tech,7,Referral,No
E01013,Employee 1013,Female,1978-08-01,Hyderabad,Human Resources,CC500,L&D Specialist,G5,Contract,Hybrid,2019-01-06,,Active,,0.5,Bachelor's,13,Agency,No
E01014,Employee 1014,Female,1995-12-08,Gurugram,Marketing,CC600,Brand Manager,G3,Contract,Hybrid,2017-09-29,,Active,E04429,0.75,MBA,17,LinkedIn,No
E01015,Employee 1015,Female,1995-08-05,Hyderabad,Marketing,CC600,Brand Manager,G4,Permanent,Hybrid,2026-08-23,,Active,,1.0,MBA,11,Referral,No
E01016,Employee 1016,Male,1982-04-04,Bengaluru,Marketing,CC600,Brand Manager,G4,Permanent,Remote,2019-07-11,2026-08-21,Exited,E00319,1.0,B.Tech,18,Job Portal,No
E01017,Employee 1017,Male,1991-02-12,Chennai,Supply Chain,CC800,Logistics Manager,G3,Contract,Remote,2025-12-21,,Active,E02252,1.0,M.Tech,13,Job Portal,No
E01018,Employee 1018,Female,1988-07-03,Mumbai,Finance,CC400,Finance Analyst,G4,Permanent,Hybrid,2018-10-08,,Active,,1.0,MBA,5,Agency,No
E01019,Employee 1019,Female,1980-01-24,Pune,Finance,CC400,Senior Finance Analyst,G5,Permanent,Remote,2021-03-20,,Active,,1.0,Master's,1,Agency,No
E01020,Employee 1020,Female,1991-05-01,Hyderabad,Technology,CC100,Software Engineer,G1,Permanent,Remote,2022-04-05,,Active,E00835,1.0,PhD,6,Internal Mobility,No
E01021,Employee 1021,Male,1992-10-31,Noida,Customer Success,CC700,Customer Success Executive,G2,Permanent,Hybrid,2018-06-19,,Active,E04345,1.0,B.Tech,11,LinkedIn,No
E01022,Employee 1022,Male,1985-12-11,Chennai,Technology,CC100,Software Engineer,G2,Permanent,Hybrid,2018-08-19,,Active,E00655,1.0,B.Tech,13,Company Website,No
E01023,Employee 1023,Female,1990-07-01,Hyderabad,Technology,CC100,Data Analyst,G4,Permanent,Onsite,2019-12-28,2025-06-08,Exited,E04519,1.0,MBA,0,Referral,No
E01024,Employee 1024,Female,1997-10-19,Chennai,Human Resources,CC500,HR Executive,G4,Intern,Onsite,2026-08-13,,Active,,0.5,M.Tech,11,Job Portal,No
E01025,Employee 1025,Female,1979-02-04,Hyderabad,Human Resources,CC500,L&D Specialist,G3,Contract,Hybrid,2017-10-03,,Active,E00596,0.75,MBA,7,Internal Mobility,No
E01026,Employee 1026,Female,1999-10-15,Bengaluru,Customer Success,CC700,Customer Success Manager,G5,Permanent,Onsite,2020-11-15,,Active,,1.0,Master's,4,Company Website,No
E01027,Employee 1027,Male,1998-05-08,Mumbai,Technology,CC100,Data Scientist,G5,Intern,Hybrid,2023-09-21,,Active,,0.5,Bachelor's,18,Campus,No
E01028,Employee 1028,Female,1989-03-21,Gurugram,Supply Chain,CC800,Procurement Specialist,G2,Permanent,Hybrid,2017-08-30,,Active,E03019,1.0,M.Tech,8,Campus,No
E01029,Employee 1029,Female,1987-05-18,Mumbai,Operations,CC300,Operations Analyst,G3,Permanent,Hybrid,2025-12-07,,Active,E03247,1.0,B.Tech,1,Internal Mobility,No
E01030,Employee 1030,Male,1983-04-21,Bengaluru,Marketing,CC600,Digital Marketing Analyst,G5,Permanent,Hybrid,2018-03-19,,Active,,1.0,PhD,9,Job Portal,No
E01031,Employee 1031,Male,1989-01-18,Bengaluru,Operations,CC300,Team Lead,G3,Permanent,Hybrid,2021-08-21,2023-03-20,Exited,E04103,1.0,B.Tech,4,Company Website,No
E01032,Employee 1032,Female,1987-11-19,Bengaluru,Technology,CC100,Tech Lead,G2,Permanent,Hybrid,2024-06-18,,Active,E04910,1.0,Master's,7,Campus,No
E01033,Employee 1033,Male,1978-02-10,Mumbai,Supply Chain,CC800,Planner,G2,Permanent,Onsite,2020-07-18,,Active,E00354,1.0,M.Tech,16,Agency,No
E01034,Employee 1034,Male,1977-06-06,Hyderabad,Technology,CC100,Senior Software Engineer,G2,Permanent,Hybrid,2019-07-12,,Active,E03476,1.0,B.Tech,13,Referral,No
E01035,Employee 1035,Male,1989-05-07,Mumbai,Technology,CC100,Tech Lead,G2,Permanent,Hybrid,2025-08-06,,Active,E00529,1.0,Master's,0,LinkedIn,No
E01036,Employee 1036,Male,1994-06-29,Pune,Supply Chain,CC800,Procurement Specialist,G2,Permanent,Hybrid,2022-10-07,,Active,E04321,1.0,Bachelor's,5,Internal Mobility,No
E01037,Employee 1037,Male,1985-06-28,Noida,Technology,CC100,Senior Software Engineer,G2,Permanent,Hybrid,2021-03-11,,Active,E04733,1.0,Master's,11,Company Website,No
E01038,Employee 1038,Male,1991-03-21,Bengaluru,Marketing,CC600,Brand Manager,G2,Permanent,Onsite,2020-07-25,,Active,E00554,1.0,B.Tech,3,Company Website,No
E01039,Employee 1039,Male,1998-02-10,Bengaluru,Customer Success,CC700,Customer Success Manager,G2,Permanent,Onsite,2024-05-05,,Active,E03986,1.0,B.Tech,7,Job Portal,Yes
E01040,Employee 1040,Female,1996-02-29,Mumbai,Human Resources,CC500,HR Business Partner,G1,Permanent,Hybrid,2026-08-28,,Active,E01957,1.0,M.Tech,17,Job Portal,No
E01041,Employee 1041,Male,1987-07-31,Bengaluru,Sales,CC200,Account Manager,G6,Permanent,Onsite,2024-01-28,,Active,,1.0,Bachelor's,0,Job Portal,No
E01042,Employee 1042,Female,1999-01-08,Hyderabad,Operations,CC300,Operations Executive,G3,Permanent,Remote,2020-04-15,,Active,E04321,1.0,PhD,9,Campus,No
E01043,Employee 1043,Female,1988-09-09,Pune,Operations,CC300,Operations Manager,G1,Permanent,Onsite,2026-05-14,,Active,E00503,1.0,B.Tech,3,Referral,No
E01044,Employee 1044,Female,1983-06-28,Pune,Human Resources,CC500,HR Executive,G3,Permanent,Remote,2026-08-31,,Active,E04186,1.0,Master's,15,Internal Mobility,No
E01045,Employee 1045,Female,1994-05-07,Hyderabad,Technology,CC100,Engineering Manager,G1,Intern,Hybrid,2024-01-18,,Active,E00525,0.75,Bachelor's,6,Campus,No
E01046,Employee 1046,Male,1994-04-04,Bengaluru,Sales,CC200,Sales Executive,G3,Permanent,Hybrid,2018-07-14,,Active,E00215,1.0,B.Tech,2,Internal Mobility,No
E01047,Employee 1047,Female,1985-07-08,Hyderabad,Technology,CC100,Data Analyst,G1,Contract,Onsite,2023-10-23,,Active,E02832,0.75,Master's,15,Company Website,No
E01048,Employee 1048,Male,1985-08-19,Bengaluru,Sales,CC200,Sales Analyst,G5,Permanent,Hybrid,2017-08-10,,Active,,1.0,PhD,9,Referral,No
E01049,Employee 1049,Female,1986-10-11,Gurugram,Marketing,CC600,Brand Manager,G2,Permanent,Remote,2026-06-13,,Active,E04750,1.0,B.Tech,10,Job Portal,No
E01050,Employee 1050,Male,1996-03-14,Gurugram,Supply Chain,CC800,Procurement Specialist,G1,Permanent,Hybrid,2022-03-25,2025-04-15,Exited,E04475,1.0,MBA,6,Campus,No
E01051,Employee 1051,Male,1990-03-16,Bengaluru,Supply Chain,CC800,Planner,G4,Permanent,Hybrid,2023-03-20,,Active,,1.0,MBA,0,LinkedIn,No
E01052,Employee 1052,Female,1998-09-10,Bengaluru,Marketing,CC600,Product Marketing Manager,G2,Permanent,Hybrid,2022-12-08,,Active,E01758,1.0,Bachelor's,6,Agency,No
E01053,Employee 1053,Male,2004-03-30,Bengaluru,Operations,CC300,Operations Executive,G2,Permanent,Hybrid,2025-08-29,,Active,E03433,1.0,Master's,7,Campus,No
E01054,Employee 1054,Female,1975-12-08,Hyderabad,Technology,CC100,Tech Lead,G3,Permanent,Remote,2020-10-01,,Active,E04617,1.0,M.Tech,4,Agency,No
E01055,Employee 1055,Male,1974-04-20,Bengaluru,Operations,CC300,Operations Executive,G2,Permanent,Remote,2018-08-20,,Active,E00173,1.0,B.Tech,12,Referral,No
E01056,Employee 1056,Female,1992-09-27,Mumbai,Supply Chain,CC800,Supply Chain Analyst,G3,Permanent,Hybrid,2019-11-14,,Active,E00426,1.0,Bachelor's,0,LinkedIn,No
E01057,Employee 1057,Female,1985-02-11,Mumbai,Operations,CC300,Operations Manager,G2,Contract,Hybrid,2025-10-21,,Active,E02081,1.0,MBA,7,Campus,Yes
E01058,Employee 1058,Male,1983-10-06,Chennai,Operations,CC300,Operations Executive,G2,Contract,Hybrid,2022-06-03,,Active,E02474,0.5,MBA,0,Referral,No
E01059,Employee 1059,Female,1997-12-04,Bengaluru,Finance,CC400,Finance Manager,G2,Contract,Onsite,2022-12-20,,Active,,0.5,B.Tech,0,Agency,No
E01060,Employee 1060,Female,1988-08-09,Pune,Technology,CC100,Software Engineer,G4,Contract,Hybrid,2017-03-25,,Active,,1.0,PhD,16,Internal Mobility,Yes
E01061,Employee 1061,Female,1977-08-31,Bengaluru,Human Resources,CC500,HR Executive,G4,Permanent,Hybrid,2019-06-09,,Active,,1.0,M.Tech,15,Job Portal,No
E01062,Employee 1062,Male,1984-09-01,Mumbai,Technology,CC100,Engineering Manager,G5,Contract,Onsite,2020-03-28,,Active,,0.75,PhD,7,Internal Mobility,No
E01063,Employee 1063,Female,2004-11-03,Hyderabad,Marketing,CC600,Digital Marketing Analyst,G3,Contract,Remote,2025-11-09,,Active,E02646,0.5,PhD,2,LinkedIn,No
E01064,Employee 1064,Male,1979-04-07,Bengaluru,Human Resources,CC500,HR Executive,G2,Permanent,Onsite,2018-07-12,,Active,E02230,1.0,M.Tech,5,Company Website,No
E01065,Employee 1065,Male,1988-09-30,Noida,Operations,CC300,Operations Manager,G4,Contract,Hybrid,2017-08-13,2022-07-02,Exited,E00095,1.0,PhD,1,Agency,No
E01066,Employee 1066,Female,1973-09-26,Hyderabad,Operations,CC300,Team Lead,G3,Permanent,Hybrid,2018-03-29,,Active,E00245,1.0,PhD,12,Internal Mobility,No
E01067,Employee 1067,Female,1998-05-01,Hyderabad,Finance,CC400,Finance Manager,G5,Permanent,Remote,2022-01-20,2023-05-14,Exited,E04222,1.0,B.Tech,12,LinkedIn,No
E01068,Employee 1068,Male,1986-01-22,Bengaluru,Operations,CC300,Operations Manager,G5,Contract,Onsite,2020-08-21,2024-06-24,Exited,E04083,1.0,PhD,9,Job Portal,No
E01069,Employee 1069,Non-binary,1989-02-21,Pune,Supply Chain,CC800,Planner,G3,Permanent,Hybrid,2023-05-01,,Active,E03624,1.0,Bachelor's,13,Company Website,No
E01070,Employee 1070,Male,1988-04-02,Mumbai,Marketing,CC600,Digital Marketing Analyst,G3,Permanent,Hybrid,2019-03-16,,Active,E03668,1.0,PhD,4,LinkedIn,No
E01071,Employee 1071,Male,1982-01-24,Bengaluru,Technology,CC100,Data Analyst,G3,Permanent,Hybrid,2019-06-22,,Active,E03686,1.0,MBA,1,Campus,Yes
E01072,Employee 1072,Male,2003-01-09,Chennai,Sales,CC200,Regional Sales Manager,G3,Permanent,Remote,2024-03-25,,Active,E02091,1.0,M.Tech,7,Agency,Yes
E01073,Employee 1073,Female,1980-12-31,Pune,Human Resources,CC500,L&D Specialist,G5,Permanent,Remote,2025-05-15,,Active,,1.0,PhD,7,LinkedIn,No
E01074,Employee 1074,Female,1993-07-06,Bengaluru,Finance,CC400,Finance Analyst,G3,Permanent,Onsite,2020-12-11,2021-07-02,Exited,,1.0,M.Tech,13,Company Website,No
E01075,Employee 1075,Female,1998-06-28,Noida,Supply Chain,CC800,Supply Chain Analyst,G1,Permanent,Hybrid,2021-05-30,,Active,E04259,1.0,PhD,11,Company Website,No
E01076,Employee 1076,Female,1978-05-19,Pune,Supply Chain,CC800,Procurement Specialist,G3,Permanent,Hybrid,2017-10-09,,Active,E01973,1.0,PhD,13,Internal Mobility,No
E01077,Employee 1077,Female,1975-03-21,Chennai,Supply Chain,CC800,Logistics Manager,G1,Permanent,Hybrid,2018-05-15,2022-06-17,Exited,E01763,1.0,Bachelor's,11,Company Website,No
E01078,Employee 1078,Male,1978-04-22,Gurugram,Human Resources,CC500,HR Business Partner,G3,Permanent,Hybrid,2018-03-24,,Active,E01175,1.0,MBA,2,Referral,No
E01079,Employee 1079,Female,1991-01-10,Noida,Sales,CC200,Regional Sales Manager,G6,Permanent,Hybrid,2023-10-25,,Active,,1.0,B.Tech,7,Campus,No
E01080,Employee 1080,Female,1996-12-21,Hyderabad,Marketing,CC600,Product Marketing Manager,G2,Permanent,Hybrid,2019-01-11,,Active,E00059,1.0,B.Tech,9,Campus,No
E01081,Employee 1081,Male,1994-04-27,Bengaluru,Finance,CC400,Finance Manager,G4,Permanent,Hybrid,2020-10-17,,Active,,1.0,PhD,9,Agency,No
E01082,Employee 1082,Male,1983-01-29,Pune,Human Resources,CC500,HR Manager,G5,Contract,Onsite,2025-01-28,,Active,,0.5,Bachelor's,6,Agency,No
E01083,Employee 1083,Female,1988-08-01,Pune,Operations,CC300,Operations Analyst,G4,Permanent,Hybrid,2019-03-27,,Active,,1.0,PhD,6,Internal Mobility,No
E01084,Employee 1084,Male,1986-05-28,Bengaluru,Supply Chain,CC800,Procurement Specialist,G5,Permanent,Remote,2021-11-06,2023-10-11,Exited,E03988,1.0,PhD,1,Company Website,No
E01085,Employee 1085,Male,1980-09-16,Bengaluru,Marketing,CC600,Brand Manager,G3,Permanent,Hybrid,2018-10-16,,Active,E03454,1.0,MBA,10,Campus,No
E01086,Employee 1086,Male,1983-02-01,Mumbai,Supply Chain,CC800,Logistics Manager,G3,Contract,Onsite,2023-01-25,,Active,E03655,1.0,Bachelor's,10,LinkedIn,No
E01087,Employee 1087,Female,1997-11-13,Noida,Supply Chain,CC800,Logistics Manager,G2,Permanent,Onsite,2025-03-29,,Active,E02410,1.0,PhD,11,Job Portal,No
E01088,Employee 1088,Female,1987-01-15,Hyderabad,Operations,CC300,Team Lead,G2,Permanent,Hybrid,2025-12-23,2026-07-23,Exited,E04090,1.0,MBA,16,LinkedIn,No
E01089,Employee 1089,Male,1997-12-22,Pune,Marketing,CC600,Brand Manager,G4,Permanent,Hybrid,2022-03-17,,Active,,1.0,M.Tech,9,LinkedIn,No
E01090,Employee 1090,Male,1981-03-31,Chennai,Customer Success,CC700,Support Analyst,G6,Contract,Remote,2022-04-10,,Active,,0.5,PhD,0,LinkedIn,No
E01091,Employee 1091,Non-binary,1982-10-09,Hyderabad,Sales,CC200,Sales Executive,G5,Contract,Onsite,2023-01-06,,Active,,0.75,MBA,16,Company Website,No
E01092,Employee 1092,Female,1986-07-17,Hyderabad,Technology,CC100,Tech Lead,G4,Permanent,Hybrid,2024-04-12,,Active,,1.0,Master's,4,Job Portal,No
E01093,Employee 1093,Female,1989-01-03,Mumbai,Technology,CC100,Software Engineer,G4,Permanent,Remote,2025-04-02,,Active,,1.0,PhD,9,Campus,No
E01094,Employee 1094,Male,1994-07-12,Bengaluru,Human Resources,CC500,HR Business Partner,G5,Permanent,Onsite,2023-04-05,,Active,,1.0,MBA,6,LinkedIn,No
