Date,Month,SKU,Product,Category,Region,Customer,Supplier ID,Supplier,Demand,Forecast,Opening Inventory,Closing Inventory,Safety Stock,Lead Time (Days),Order Qty,Delivered Qty,Requested Date,Delivery Date,OTIF,Stockout,Unit Cost (INR),Selling Price (INR),Inventory Value (INR)
2026-02-25,Feb-2026,SKU-123,Smart Drive 1,Premium Equipment,Central,Vindhya Engineering,SUP-D,Delta Engineering,61,56,89,79,21,20,53,53,2026-03-07,2026-03-13,No,No,137270.88,174867.36,10844399.55
2026-03-15,Mar-2026,SKU-115,Connector Set 1,Standard Components,Central,Vindhya Engineering,SUP-F,Fusion Tech,249,259,366,317,72,22,263,263,2026-03-23,2026-03-23,Yes,No,7090.55,10556.3,2247704.13
2026-01-28,Jan-2026,SKU-112,Drive Belt 2,Standard Components,East,Eastern Process Tech,SUP-C,Crest Global,169,158,227,192,44,22,179,179,2026-02-05,2026-02-14,No,No,5435.77,6644.66,1043668.26
2026-07-29,Jul-2026,SKU-127,Lubrication Kit 1,Consumables,South,Deccan Industries,SUP-F,Fusion Tech,181,209,457,428,104,27,190,190,2026-08-04,2026-08-04,Yes,No,5331.9,7788.72,2282054.05
2026-08-22,Aug-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,North,Delhi Industrial Systems,SUP-C,Crest Global,44,42,88,82,15,30,37,33,2026-08-31,2026-08-31,No,No,76552.5,117779.77,6277304.89
2026-07-13,Jul-2026,SKU-112,Drive Belt 2,Standard Components,South,Deccan Industries,SUP-C,Crest Global,179,181,269,232,50,24,185,185,2026-07-18,2026-07-24,No,No,7910.78,10715.35,1835300.2
2026-05-23,May-2026,SKU-125,Filter Cartridge 1,Consumables,West,Gujarat Process Systems,SUP-C,Crest Global,272,311,672,632,155,27,266,266,2026-06-04,2026-06-04,Yes,No,4827.5,7179.03,3050982.31
2026-01-05,Jan-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,East,Orion Industries,SUP-C,Crest Global,48,54,74,68,20,31,44,44,2026-01-13,2026-01-13,Yes,No,72824.44,106706.09,4952062.02
2026-07-07,Jul-2026,SKU-126,Filter Cartridge 2,Consumables,South,Deccan Industries,SUP-D,Delta Engineering,222,256,522,485,128,18,241,241,2026-07-16,2026-07-16,Yes,No,3523.03,5384.69,1708670.63
2026-01-13,Jan-2026,SKU-125,Filter Cartridge 1,Consumables,East,Bengal Engineering,SUP-C,Crest Global,294,322,662,610,161,28,309,309,2026-01-25,2026-01-25,Yes,No,3512.85,4809.77,2142836.65
2026-02-28,Feb-2026,SKU-130,Seal Pack 2,Consumables,East,Prime Industrial,SUP-B,Bharat Industrial,240,217,452,404,108,15,241,241,2026-03-12,2026-03-12,Yes,No,4387.37,5733.17,1772495.79
2026-07-24,Jul-2026,SKU-124,Smart Drive 2,Premium Equipment,South,Deccan Industries,SUP-C,Crest Global,79,93,133,120,35,27,87,87,2026-08-03,2026-08-03,Yes,No,65370.91,90640.61,7844508.66
2026-04-16,Apr-2026,SKU-113,Valve Kit 1,Standard Components,North,Delhi Industrial Systems,SUP-A,Alpha Components,197,234,328,296,65,11,221,221,2026-04-24,2026-04-24,Yes,No,4417.66,6315.14,1307628.8
2026-08-12,Aug-2026,SKU-115,Connector Set 1,Standard Components,West,Gujarat Process Systems,SUP-G,Global Motion,165,152,204,170,42,26,173,173,2026-08-23,2026-08-23,Yes,No,4065.38,5296.94,691114.36
2026-05-27,May-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,North,Apex Engineering,SUP-A,Alpha Components,59,55,84,70,20,16,74,74,2026-06-07,2026-06-07,Yes,No,63816.45,83673.07,4467151.83
2026-08-21,Aug-2026,SKU-126,Filter Cartridge 2,Consumables,North,Delhi Industrial Systems,SUP-D,Delta Engineering,132,150,311,286,75,21,155,155,2026-08-27,2026-08-27,Yes,No,4664.53,6523.88,1334055.5
2026-06-10,Jun-2026,SKU-130,Seal Pack 2,Consumables,North,Horizon Machines,SUP-E,Everest Components,242,258,528,482,129,22,259,259,2026-06-22,2026-06-22,Yes,No,3635.59,5154.12,1752352.22
2026-04-07,Apr-2026,SKU-116,Connector Set 2,Standard Components,Central,Narmada Systems,SUP-G,Global Motion,134,144,193,168,40,20,141,141,2026-04-17,2026-04-17,Yes,No,13805.5,20514.65,2319323.33
2026-03-08,Mar-2026,SKU-132,Coolant Module 2,Consumables,North,NorthStar Automation,SUP-E,Everest Components,311,375,761,718,187,20,334,320,2026-03-13,2026-03-13,No,No,3505.44,4412.53,2516905.9
2026-07-19,Jul-2026,SKU-116,Connector Set 2,Standard Components,South,Kaveri Engineering,SUP-G,Global Motion,152,146,190,156,40,17,171,171,2026-07-24,2026-08-04,No,No,7465.67,9553.4,1164644.45
2026-06-15,Jun-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,North,NorthStar Automation,SUP-A,Alpha Components,53,40,97,86,15,18,65,59,2026-06-27,2026-06-27,No,No,134350.92,171028.1,11554178.77
2026-05-27,May-2026,SKU-121,Vision Inspection Unit 1,Premium Equipment,West,Vertex Engineering,SUP-C,Crest Global,72,57,110,95,21,24,76,76,2026-06-05,2026-06-05,Yes,No,94115.54,120603.74,8940976.6
2026-04-12,Apr-2026,SKU-113,Valve Kit 1,Standard Components,South,Kaveri Engineering,SUP-F,Fusion Tech,159,176,260,234,49,19,159,159,2026-04-18,2026-04-18,Yes,No,8320.37,11688.24,1946966.98
2026-02-19,Feb-2026,SKU-126,Filter Cartridge 2,Consumables,East,Eastern Process Tech,SUP-D,Delta Engineering,303,358,736,693,179,23,309,309,2026-03-01,2026-03-01,Yes,No,5293.55,7881.09,3668431.75
2026-08-20,Aug-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,East,Eastern Process Tech,SUP-F,Fusion Tech,63,62,100,86,23,24,70,70,2026-08-28,2026-08-28,Yes,No,83229.08,107471.17,7157701.01
2026-01-08,Jan-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,South,Deccan Industries,SUP-H,Horizon Parts,62,55,75,60,20,14,78,78,2026-01-19,2026-01-19,Yes,No,148349.1,229055.8,8900945.85
2026-07-29,Jul-2026,SKU-117,CNC Control Unit 1,Premium Equipment,South,TechFab Systems,SUP-D,Delta Engineering,47,51,74,65,19,21,52,52,2026-08-05,2026-08-05,Yes,No,143544.24,180088.67,9330375.58
2026-08-04,Aug-2026,SKU-115,Connector Set 1,Standard Components,West,Gujarat Process Systems,SUP-H,Horizon Parts,141,172,251,230,48,14,158,158,2026-08-11,2026-08-11,Yes,No,9978.19,14499.13,2294984.17
2026-01-21,Jan-2026,SKU-123,Smart Drive 1,Premium Equipment,North,Horizon Machines,SUP-E,Everest Components,75,70,83,65,26,18,90,90,2026-02-02,2026-02-02,Yes,No,84070.54,116658.4,5464585.34
2026-04-19,Apr-2026,SKU-110,Bearing Assembly 2,Standard Components,West,Vertex Engineering,SUP-A,Alpha Components,189,187,240,204,52,16,183,183,2026-04-30,2026-04-30,Yes,No,5361.19,6857.95,1093683.7
2026-02-20,Feb-2026,SKU-102,Servo Controller 2,Critical Components,West,Metro Automation,SUP-F,Fusion Tech,114,102,126,103,32,17,128,118,2026-03-04,2026-03-04,No,No,34134.88,51546.79,3515892.73
2026-05-12,May-2026,SKU-106,Industrial Sensor 2,Critical Components,North,NorthStar Automation,SUP-C,Crest Global,99,97,114,90,31,30,122,122,2026-05-17,2026-05-18,No,No,50087.37,61314.5,4507863.66
2026-03-29,Mar-2026,SKU-125,Filter Cartridge 1,Consumables,South,TechFab Systems,SUP-B,Bharat Industrial,276,292,604,560,146,16,279,248,2026-04-05,2026-04-05,No,No,4934.46,6309.06,2763296.56
2026-02-12,Feb-2026,SKU-129,Seal Pack 1,Consumables,North,Apex Engineering,SUP-B,Bharat Industrial,252,247,535,480,123,19,275,275,2026-02-18,2026-02-18,Yes,No,5207.75,7949.31,2499718.0
2026-05-25,May-2026,SKU-125,Filter Cartridge 1,Consumables,West,Western Manufacturing,SUP-B,Bharat Industrial,211,248,557,527,124,18,213,213,2026-05-30,2026-05-30,Yes,No,5075.44,7377.26,2674756.83
2026-08-07,Aug-2026,SKU-107,Power Module 1,Critical Components,West,Western Manufacturing,SUP-E,Everest Components,89,87,81,61,27,13,104,104,2026-08-15,2026-08-15,Yes,Yes,24367.36,32978.75,1486408.74
2026-04-11,Apr-2026,SKU-106,Industrial Sensor 2,Critical Components,East,Prime Industrial,SUP-B,Bharat Industrial,92,73,136,116,23,14,100,100,2026-04-16,2026-04-16,Yes,No,19956.73,30276.18,2314980.62
2026-05-23,May-2026,SKU-112,Drive Belt 2,Standard Components,West,Western Manufacturing,SUP-A,Alpha Components,200,205,340,303,57,18,193,193,2026-06-03,2026-06-03,Yes,No,4550.34,6918.87,1378751.91
2026-01-30,Jan-2026,SKU-130,Seal Pack 2,Consumables,Central,Vindhya Engineering,SUP-F,Fusion Tech,262,292,640,600,146,22,252,252,2026-02-10,2026-02-10,Yes,No,1929.82,2872.54,1157892.43
2026-08-05,Aug-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,Central,Narmada Systems,SUP-D,Delta Engineering,35,40,64,57,15,21,40,40,2026-08-14,2026-08-14,Yes,No,162967.92,209838.99,9289171.58
2026-08-17,Aug-2026,SKU-118,CNC Control Unit 2,Premium Equipment,South,Deccan Industries,SUP-G,Global Motion,55,49,63,48,18,20,76,76,2026-08-22,2026-08-22,Yes,No,111141.03,143769.99,5334769.22
2026-06-17,Jun-2026,SKU-108,Power Module 2,Critical Components,North,NorthStar Automation,SUP-A,Alpha Components,99,83,38,17,26,19,107,107,2026-06-26,2026-07-01,No,Yes,23099.13,35424.1,392685.15
2026-05-27,May-2026,SKU-132,Coolant Module 2,Consumables,North,Apex Engineering,SUP-H,Horizon Parts,211,229,485,450,114,21,205,205,2026-06-06,2026-06-06,Yes,No,5187.99,7642.13,2334596.98
2026-02-22,Feb-2026,SKU-114,Valve Kit 2,Standard Components,West,Western Manufacturing,SUP-A,Alpha Components,205,197,267,224,55,22,217,217,2026-02-27,2026-02-27,Yes,No,5855.76,7519.57,1311691.22
2026-06-22,Jun-2026,SKU-129,Seal Pack 1,Consumables,North,NorthStar Automation,SUP-B,Bharat Industrial,260,245,525,475,122,20,253,253,2026-06-28,2026-06-28,Yes,No,5184.16,6958.3,2462477.26
2026-02-10,Feb-2026,SKU-107,Power Module 1,Critical Components,West,Western Manufacturing,SUP-C,Crest Global,77,60,53,39,19,27,81,71,2026-02-16,2026-02-16,No,Yes,56727.93,82042.84,2212389.08
2026-04-14,Apr-2026,SKU-129,Seal Pack 1,Consumables,Central,Vindhya Engineering,SUP-H,Horizon Parts,211,212,443,401,106,21,210,210,2026-04-24,2026-04-24,Yes,No,2625.72,3426.25,1052915.06
2026-02-15,Feb-2026,SKU-124,Smart Drive 2,Premium Equipment,West,Metro Automation,SUP-E,Everest Components,67,74,88,78,28,16,71,63,2026-02-25,2026-02-25,No,No,112572.69,172718.42,8780670.01
2026-05-03,May-2026,SKU-124,Smart Drive 2,Premium Equipment,South,Kaveri Engineering,SUP-C,Crest Global,59,54,94,83,20,27,61,59,2026-05-13,2026-05-22,No,No,101852.08,137463.0,8453722.63
2026-05-05,May-2026,SKU-107,Power Module 1,Critical Components,East,Prime Industrial,SUP-C,Crest Global,141,98,99,71,31,26,144,144,2026-05-12,2026-05-21,No,Yes,38293.84,53888.61,2718862.6
2026-02-18,Feb-2026,SKU-118,CNC Control Unit 2,Premium Equipment,Central,Vindhya Engineering,SUP-G,Global Motion,40,36,68,59,13,20,45,45,2026-02-25,2026-02-25,Yes,No,150424.08,214695.51,8875020.6
2026-01-14,Jan-2026,SKU-107,Power Module 1,Critical Components,West,Western Manufacturing,SUP-A,Alpha Components,155,116,131,98,37,15,167,167,2026-01-21,2026-01-26,No,Yes,57511.89,85883.89,5636165.23
2026-05-06,May-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,West,Vertex Engineering,SUP-E,Everest Components,72,78,111,96,29,18,88,88,2026-05-17,2026-05-17,Yes,No,177912.88,270108.23,17079636.24
2026-02-03,Feb-2026,SKU-110,Bearing Assembly 2,Standard Components,Central,Central Industrial Works,SUP-A,Alpha Components,193,210,307,276,58,14,184,184,2026-02-13,2026-02-13,Yes,No,4591.09,7035.29,1267140.05
2026-05-30,May-2026,SKU-123,Smart Drive 1,Premium Equipment,Central,Central Industrial Works,SUP-F,Fusion Tech,64,65,117,105,24,20,63,63,2026-06-07,2026-06-13,No,No,153322.16,236818.09,16098826.47
2026-05-11,May-2026,SKU-102,Servo Controller 2,Critical Components,East,Prime Industrial,SUP-H,Horizon Parts,107,98,99,80,31,9,98,98,2026-05-18,2026-05-18,Yes,Yes,29223.78,36043.17,2337902.77
2026-07-15,Jul-2026,SKU-130,Seal Pack 2,Consumables,West,Vertex Engineering,SUP-A,Alpha Components,305,403,822,795,201,12,296,296,2026-07-23,2026-07-23,Yes,No,4075.22,5423.14,3239802.79
2026-07-29,Jul-2026,SKU-128,Lubrication Kit 2,Consumables,South,TechFab Systems,SUP-C,Crest Global,280,283,585,529,141,23,287,287,2026-08-10,2026-08-12,No,No,5010.35,6150.67,2650475.14
2026-02-06,Feb-2026,SKU-107,Power Module 1,Critical Components,South,Southern Automation,SUP-C,Crest Global,142,145,115,91,46,28,132,127,2026-02-16,2026-02-26,No,Yes,21307.99,30432.73,1939027.13
2026-03-30,Mar-2026,SKU-107,Power Module 1,Critical Components,East,Eastern Process Tech,SUP-E,Everest Components,135,139,152,127,44,18,130,130,2026-04-07,2026-04-07,Yes,No,51698.02,77019.29,6565648.7
2026-07-05,Jul-2026,SKU-132,Coolant Module 2,Consumables,East,Bengal Engineering,SUP-H,Horizon Parts,201,252,523,500,126,18,202,202,2026-07-11,2026-07-11,Yes,No,5371.8,7794.43,2685900.73
2026-07-03,Jul-2026,SKU-105,Industrial Sensor 1,Critical Components,North,Horizon Machines,SUP-F,Fusion Tech,113,109,101,77,34,26,135,122,2026-07-12,2026-07-24,No,Yes,29316.22,38488.63,2257349.14
2026-02-15,Feb-2026,SKU-105,Industrial Sensor 1,Critical Components,North,NorthStar Automation,SUP-C,Crest Global,115,81,78,58,25,31,105,100,2026-02-25,2026-03-03,No,Yes,50809.57,74179.9,2946955.11
2026-03-27,Mar-2026,SKU-129,Seal Pack 1,Consumables,South,Kaveri Engineering,SUP-F,Fusion Tech,164,177,439,410,88,16,166,166,2026-04-03,2026-04-03,Yes,No,5140.2,7706.9,2107480.48
2026-04-18,Apr-2026,SKU-130,Seal Pack 2,Consumables,Central,Narmada Systems,SUP-H,Horizon Parts,290,359,785,751,179,12,288,288,2026-04-29,2026-05-10,No,No,4641.8,7049.83,3485993.71
2026-02-12,Feb-2026,SKU-112,Drive Belt 2,Standard Components,North,Apex Engineering,SUP-G,Global Motion,145,147,232,202,41,22,154,151,2026-02-21,2026-02-21,No,No,10822.89,13774.73,2186222.94
2026-06-24,Jun-2026,SKU-104,Precision Gearbox 2,Critical Components,South,Deccan Industries,SUP-A,Alpha Components,99,96,116,92,30,15,120,120,2026-07-05,2026-07-05,Yes,No,62972.27,89678.71,5793448.44
2026-06-10,Jun-2026,SKU-108,Power Module 2,Critical Components,East,Orion Industries,SUP-C,Crest Global,88,86,110,89,27,29,108,108,2026-06-22,2026-06-22,Yes,No,29567.16,44878.31,2631477.51
2026-06-16,Jun-2026,SKU-131,Coolant Module 1,Consumables,West,Vertex Engineering,SUP-F,Fusion Tech,193,161,329,290,80,26,197,197,2026-06-24,2026-06-24,Yes,No,2273.26,3434.08,659246.05
2026-04-13,Apr-2026,SKU-110,Bearing Assembly 2,Standard Components,East,Eastern Process Tech,SUP-H,Horizon Parts,105,111,148,131,31,22,99,99,2026-04-21,2026-04-21,Yes,No,4145.46,5394.79,543055.08
2026-06-16,Jun-2026,SKU-101,Servo Controller 1,Critical Components,South,Kaveri Engineering,SUP-D,Delta Engineering,126,74,80,50,23,17,150,150,2026-06-24,2026-07-04,No,Yes,46438.83,64677.94,2321941.31
2026-05-14,May-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,South,Kaveri Engineering,SUP-G,Global Motion,52,40,73,61,15,18,60,60,2026-05-25,2026-05-25,Yes,No,73451.84,103070.36,4480562.42
2026-06-06,Jun-2026,SKU-129,Seal Pack 1,Consumables,West,Western Manufacturing,SUP-E,Everest Components,200,220,451,418,110,15,198,198,2026-06-11,2026-06-11,Yes,No,2281.76,3326.28,953776.95
2026-05-25,May-2026,SKU-102,Servo Controller 2,Critical Components,East,Orion Industries,SUP-C,Crest Global,96,100,110,96,32,29,88,78,2026-06-01,2026-06-01,No,No,61566.59,89614.59,5910392.69
2026-01-28,Jan-2026,SKU-124,Smart Drive 2,Premium Equipment,Central,CoreTech Manufacturing,SUP-B,Bharat Industrial,40,44,67,56,16,14,63,63,2026-02-08,2026-02-08,Yes,No,80906.82,119071.55,4530781.99
2026-08-15,Aug-2026,SKU-117,CNC Control Unit 1,Premium Equipment,North,Apex Engineering,SUP-A,Alpha Components,72,77,123,109,29,18,76,75,2026-08-22,2026-08-22,No,No,138782.88,204375.42,15127333.41
2026-05-11,May-2026,SKU-102,Servo Controller 2,Critical Components,West,Metro Automation,SUP-D,Delta Engineering,151,135,169,141,43,21,141,141,2026-05-17,2026-05-17,Yes,No,35301.56,49314.72,4977519.51
2026-08-27,Aug-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,South,TechFab Systems,SUP-G,Global Motion,53,56,74,63,21,16,63,63,2026-09-07,2026-09-07,Yes,No,130420.98,181141.14,8216521.88
2026-04-18,Apr-2026,SKU-114,Valve Kit 2,Standard Components,North,Apex Engineering,SUP-G,Global Motion,197,160,218,179,44,23,200,195,2026-04-28,2026-04-28,No,No,5142.82,6642.18,920563.98
2026-01-11,Jan-2026,SKU-120,Robotic Arm Module 2,Premium Equipment,North,Delhi Industrial Systems,SUP-F,Fusion Tech,64,81,134,127,30,22,64,60,2026-01-20,2026-01-31,No,No,132046.29,198252.3,16769878.73
2026-06-12,Jun-2026,SKU-104,Precision Gearbox 2,Critical Components,West,Vertex Engineering,SUP-H,Horizon Parts,106,101,102,83,32,16,99,99,2026-06-20,2026-07-02,No,Yes,59192.9,87264.92,4913010.54
2026-08-23,Aug-2026,SKU-108,Power Module 2,Critical Components,South,TechFab Systems,SUP-C,Crest Global,162,118,120,90,37,28,153,151,2026-08-30,2026-08-30,No,Yes,22046.48,30952.3,1984183.0
2026-03-15,Mar-2026,SKU-102,Servo Controller 2,Critical Components,West,Metro Automation,SUP-A,Alpha Components,116,91,108,87,29,13,108,108,2026-03-27,2026-03-27,Yes,Yes,63726.63,93929.61,5544217.21
2026-03-17,Mar-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,West,Gujarat Process Systems,SUP-E,Everest Components,70,71,97,80,26,18,88,88,2026-03-22,2026-03-22,Yes,No,174018.3,225597.66,13921464.31
2026-08-10,Aug-2026,SKU-104,Precision Gearbox 2,Critical Components,South,Deccan Industries,SUP-D,Delta Engineering,75,67,96,79,21,22,88,88,2026-08-17,2026-08-17,Yes,No,48047.77,74212.62,3795773.57
2026-07-20,Jul-2026,SKU-119,Robotic Arm Module 1,Premium Equipment,North,NorthStar Automation,SUP-G,Global Motion,44,48,48,38,18,17,56,56,2026-08-01,2026-08-01,Yes,No,60344.47,90740.26,2293089.73
2026-06-14,Jun-2026,SKU-110,Bearing Assembly 2,Standard Components,East,Bengal Engineering,SUP-C,Crest Global,227,220,296,248,61,28,243,242,2026-06-19,2026-06-19,No,No,5429.25,7948.99,1346453.35
2026-06-29,Jun-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,East,Orion Industries,SUP-F,Fusion Tech,43,41,45,34,15,19,55,55,2026-07-05,2026-07-05,Yes,No,141742.85,206426.73,4819257.06
2026-08-21,Aug-2026,SKU-107,Power Module 1,Critical Components,East,Eastern Process Tech,SUP-E,Everest Components,85,87,105,91,27,16,81,73,2026-08-26,2026-08-26,No,No,23690.55,30883.79,2155840.06
2026-02-04,Feb-2026,SKU-128,Lubrication Kit 2,Consumables,Central,Narmada Systems,SUP-A,Alpha Components,221,217,463,416,108,14,238,238,2026-02-16,2026-02-16,Yes,No,3149.98,4208.35,1310389.92
2026-03-11,Mar-2026,SKU-131,Coolant Module 1,Consumables,Central,Narmada Systems,SUP-B,Bharat Industrial,187,215,416,387,107,23,208,192,2026-03-23,2026-03-23,No,No,1953.33,2918.49,755939.0
2026-06-15,Jun-2026,SKU-107,Power Module 1,Critical Components,South,TechFab Systems,SUP-C,Crest Global,120,102,140,113,32,25,138,138,2026-06-26,2026-06-26,Yes,No,50139.72,69547.66,5665788.1
2026-01-22,Jan-2026,SKU-112,Drive Belt 2,Standard Components,East,Prime Industrial,SUP-A,Alpha Components,166,175,248,215,49,14,184,184,2026-01-29,2026-01-29,Yes,No,7407.41,9224.83,1592593.89
2026-05-08,May-2026,SKU-132,Coolant Module 2,Consumables,South,Kaveri Engineering,SUP-C,Crest Global,243,253,546,497,126,28,264,264,2026-05-20,2026-05-22,No,No,5249.36,7379.1,2608932.13
2026-04-27,Apr-2026,SKU-132,Coolant Module 2,Consumables,South,Kaveri Engineering,SUP-A,Alpha Components,217,180,396,350,90,13,233,233,2026-05-06,2026-05-06,Yes,No,4925.57,7089.63,1723949.79
2026-05-06,May-2026,SKU-126,Filter Cartridge 2,Consumables,East,Bengal Engineering,SUP-C,Crest Global,262,295,605,560,147,22,280,280,2026-05-16,2026-05-16,Yes,No,3535.97,4449.06,1980141.19
2026-01-15,Jan-2026,SKU-115,Connector Set 1,Standard Components,North,Horizon Machines,SUP-C,Crest Global,164,144,222,190,40,25,161,161,2026-01-24,2026-01-24,Yes,No,12624.42,18987.05,2398640.45
2026-07-29,Jul-2026,SKU-114,Valve Kit 2,Standard Components,North,NorthStar Automation,SUP-H,Horizon Parts,135,135,210,184,37,15,134,134,2026-08-05,2026-08-07,No,No,13883.47,19810.19,2554558.42
2026-04-20,Apr-2026,SKU-124,Smart Drive 2,Premium Equipment,Central,CoreTech Manufacturing,SUP-G,Global Motion,73,76,90,79,28,22,64,64,2026-04-30,2026-04-30,Yes,No,148576.06,211411.2,11737509.0
2026-07-26,Jul-2026,SKU-127,Lubrication Kit 1,Consumables,West,Gujarat Process Systems,SUP-D,Delta Engineering,176,179,353,321,89,20,167,167,2026-08-01,2026-08-01,Yes,No,2103.73,2761.51,675297.44
2026-06-20,Jun-2026,SKU-122,Vision Inspection Unit 2,Premium Equipment,South,TechFab Systems,SUP-E,Everest Components,64,57,89,72,21,11,89,89,2026-06-27,2026-06-27,Yes,No,97801.25,139694.49,7041690.22
2026-03-10,Mar-2026,SKU-118,CNC Control Unit 2,Premium Equipment,Central,CoreTech Manufacturing,SUP-D,Delta Engineering,50,62,80,73,23,23,62,55,2026-03-20,2026-03-20,No,No,107981.01,159114.74,7882614.03
2026-08-20,Aug-2026,SKU-109,Bearing Assembly 1,Standard Components,West,Vertex Engineering,SUP-D,Delta Engineering,132,118,164,134,33,17,151,151,2026-08-27,2026-08-27,Yes,No,5851.8,8362.44,784141.58
2026-04-01,Apr-2026,SKU-112,Drive Belt 2,Standard Components,Central,Narmada Systems,SUP-F,Fusion Tech,180,204,317,285,57,20,204,204,2026-04-10,2026-04-10,Yes,No,13614.91,16624.87,3880248.66
2026-02-22,Feb-2026,SKU-117,CNC Control Unit 1,Premium Equipment,Central,Narmada Systems,SUP-E,Everest Components,47,46,126,113,17,16,68,68,2026-03-06,2026-03-06,Yes,No,70364.57,108930.18,7951196.93
2026-01-15,Jan-2026,SKU-105,Industrial Sensor 1,Critical Components,South,TechFab Systems,SUP-B,Bharat Industrial,146,140,151,124,44,17,139,139,2026-01-25,2026-02-06,No,No,31027.17,43695.67,3847368.93
2026-03-14,Mar-2026,SKU-123,Smart Drive 1,Premium Equipment,West,Gujarat Process Systems,SUP-A,Alpha Components,51,49,109,96,18,17,65,65,2026-03-19,2026-03-19,Yes,No,177334.06,244803.44,17024069.96
